E,n,k,eps1,eps2,elf
42.3,0.9,0.07,0.8,0.13,0.2
42.4,0.9,0.07,0.8,0.13,0.2
42.5,0.9,0.07,0.8,0.13,0.2
42.6,0.9,0.07,0.8,0.13,0.2
42.7,0.9,0.07,0.8,0.13,0.19
42.8,0.9,0.07,0.8,0.13,0.19
42.9,0.9,0.07,0.8,0.13,0.19
43.0,0.9,0.07,0.8,0.13,0.19
43.1,0.9,0.07,0.8,0.12,0.19
43.2,0.9,0.07,0.8,0.12,0.19
43.3,0.9,0.07,0.81,0.12,0.19
43.4,0.9,0.07,0.81,0.12,0.18
43.5,0.9,0.07,0.81,0.12,0.18
43.6,0.9,0.07,0.81,0.12,0.18
43.7,0.9,0.07,0.81,0.12,0.18
43.8,0.9,0.07,0.81,0.12,0.18
43.9,0.9,0.07,0.81,0.12,0.18
44.0,0.9,0.07,0.81,0.12,0.18
44.1,0.9,0.07,0.81,0.12,0.18
44.2,0.9,0.07,0.81,0.12,0.18
44.3,0.9,0.07,0.81,0.12,0.17
44.4,0.9,0.06,0.81,0.12,0.17
44.5,0.9,0.06,0.81,0.12,0.17
44.6,0.9,0.06,0.81,0.12,0.17
44.7,0.9,0.06,0.81,0.12,0.17
44.8,0.91,0.06,0.82,0.11,0.17
44.9,0.91,0.06,0.82,0.11,0.17
45.0,0.91,0.06,0.82,0.11,0.17
45.1,0.91,0.06,0.82,0.11,0.17
45.2,0.91,0.06,0.82,0.11,0.17
45.3,0.91,0.06,0.82,0.11,0.16
45.4,0.91,0.06,0.82,0.11,0.16
45.5,0.91,0.06,0.82,0.11,0.16
45.6,0.91,0.06,0.82,0.11,0.16
45.7,0.91,0.06,0.82,0.11,0.16
45.8,0.91,0.06,0.82,0.11,0.16
45.9,0.91,0.06,0.82,0.11,0.16
46.0,0.91,0.06,0.82,0.11,0.16
46.1,0.91,0.06,0.82,0.11,0.16
46.2,0.91,0.06,0.82,0.11,0.16
46.3,0.91,0.06,0.82,0.11,0.15
46.4,0.91,0.06,0.82,0.11,0.15
46.5,0.91,0.06,0.83,0.11,0.15
46.6,0.91,0.06,0.83,0.11,0.15
46.7,0.91,0.06,0.83,0.1,0.15
46.8,0.91,0.06,0.83,0.1,0.15
46.9,0.91,0.06,0.83,0.1,0.15
47.0,0.91,0.06,0.83,0.1,0.15
47.1,0.91,0.06,0.83,0.1,0.15
47.2,0.91,0.06,0.83,0.1,0.15
47.3,0.91,0.06,0.83,0.1,0.15
47.4,0.91,0.06,0.83,0.1,0.14
47.5,0.91,0.06,0.83,0.1,0.14
47.6,0.91,0.05,0.83,0.1,0.14
47.7,0.91,0.05,0.83,0.1,0.14
47.8,0.91,0.05,0.83,0.1,0.14
47.9,0.91,0.05,0.83,0.1,0.14
48.0,0.91,0.05,0.83,0.1,0.14
48.1,0.91,0.05,0.83,0.1,0.14
48.2,0.92,0.05,0.83,0.1,0.14
48.3,0.92,0.05,0.84,0.1,0.14
48.4,0.92,0.05,0.84,0.1,0.14
48.5,0.92,0.05,0.84,0.1,0.14
48.6,0.92,0.05,0.84,0.1,0.13
48.7,0.92,0.05,0.84,0.09,0.13
48.8,0.92,0.05,0.84,0.09,0.13
48.9,0.92,0.05,0.84,0.09,0.13
49.0,0.92,0.05,0.84,0.09,0.13
49.1,0.92,0.05,0.84,0.09,0.13
49.2,0.92,0.05,0.84,0.09,0.13
49.3,0.92,0.05,0.84,0.09,0.13
49.4,0.92,0.05,0.84,0.09,0.13
49.5,0.92,0.05,0.84,0.09,0.13
49.6,0.92,0.05,0.84,0.09,0.13
49.7,0.92,0.05,0.84,0.09,0.13
49.8,0.92,0.05,0.84,0.09,0.13
49.9,0.92,0.05,0.84,0.09,0.13
50.0,0.92,0.05,0.85,0.09,0.12
50.1,0.92,0.05,0.85,0.09,0.12
50.2,0.92,0.05,0.85,0.09,0.12
50.3,0.92,0.05,0.85,0.09,0.12
50.4,0.92,0.05,0.85,0.09,0.12
50.5,0.92,0.05,0.85,0.09,0.12
50.6,0.92,0.05,0.85,0.09,0.12
50.7,0.92,0.05,0.85,0.09,0.12
50.8,0.92,0.05,0.85,0.09,0.12
50.9,0.92,0.05,0.85,0.09,0.12
51.0,0.92,0.05,0.85,0.09,0.12
51.1,0.92,0.05,0.85,0.09,0.12
51.2,0.92,0.05,0.85,0.09,0.12
51.3,0.92,0.05,0.85,0.09,0.12
51.4,0.92,0.05,0.85,0.09,0.12
51.5,0.92,0.05,0.85,0.09,0.12
51.6,0.92,0.05,0.85,0.09,0.12
51.7,0.93,0.05,0.85,0.09,0.12
51.8,0.93,0.05,0.85,0.09,0.12
51.9,0.93,0.05,0.85,0.09,0.12
52.0,0.93,0.05,0.86,0.09,0.12
52.1,0.93,0.05,0.86,0.08,0.11
52.2,0.93,0.05,0.86,0.08,0.11
52.3,0.93,0.05,0.86,0.08,0.11
52.4,0.93,0.05,0.86,0.08,0.11
52.5,0.93,0.05,0.86,0.08,0.11
52.6,0.93,0.05,0.86,0.08,0.11
52.7,0.93,0.05,0.86,0.08,0.11
52.8,0.93,0.05,0.86,0.08,0.11
52.9,0.93,0.05,0.86,0.08,0.11
53.0,0.93,0.05,0.86,0.08,0.11
53.1,0.93,0.05,0.86,0.08,0.11
53.2,0.93,0.05,0.86,0.08,0.11
53.3,0.93,0.04,0.86,0.08,0.11
53.4,0.93,0.04,0.86,0.08,0.11
